"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id0","Input.question0","Input.answer0","Input.response0","Input.label0","Input.id1","Input.question1","Input.answer1","Input.response1","Input.label1","Input.id2","Input.question2","Input.answer2","Input.response2","Input.label2","Input.id3","Input.question3","Input.answer3","Input.response3","Input.label3","Input.id4","Input.question4","Input.answer4","Input.response4","Input.label4","Input.id5","Input.question5","Input.answer5","Input.response5","Input.label5","Input.id6","Input.question6","Input.answer6","Input.response6","Input.label6","Input.id7","Input.question7","Input.answer7","Input.response7","Input.label7","Input.id8","Input.question8","Input.answer8","Input.response8","Input.label8","Input.id9","Input.question9","Input.answer9","Input.response9","Input.label9","Answer.QA0","Answer.QA1","Answer.QA2","Answer.QA3","Answer.QA4","Answer.QA5","Answer.QA6","Answer.QA7","Answer.QA8","Answer.QA9","Approve","Reject"
"32TZXEA1OLP1WRFQ9FQK3875S3K14B","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","35L9RVQFCPND3KSCGCPPXJHWXO3UH0","A31CNXHGR49DJR","Submitted","Sat Nov 30 14:09:26 PST 2019","Sat Nov 30 14:12:53 PST 2019","Sat Dec 07 14:12:53 PST 2019","","","","207","100% (676/676)","100% (246/246)","100% (246/246)","7","who got the next item for him ?","the landlady","landlady","c","45","for whose benefit ?","musicares foundation","musicares foundation","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","the hanoi ceramic mosaic mural was made to honor the occasion","dgpt-o","65","how was it originally spelled ?","dacca","dacca","c","95","what is another part he supplies ?","break-pads","it is break-pads","dgpt-o","25","when did the overthrow occur ?","1917,","it occured during world war i.","dgpt","41","who hosts it ?","liu zaishi","liu zaishi hosts it","dgpt:dgpt-o","47","what were they ?","puppies and kitties","they were puppies","dgpt","48","how long are area codes ?","from two to 5 digits","five digits long","c","10","who does she mention in her reply ?","jimmy","jimmy","c","b","b","e","b","e","c","e","c","a","b"
"32TZXEA1OLP1WRFQ9FQK3875S3K14B","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3KB8R4ZV1FCK7POVWFQC7TD7T2CBGS","A3IX3XVGPJH2I7","Submitted","Sat Nov 30 09:07:24 PST 2019","Sat Nov 30 09:34:39 PST 2019","Sat Dec 07 09:34:39 PST 2019","","","","1635","0% (0/0)","0% (0/0)","0% (0/0)","7","who got the next item for him ?","the landlady","landlady","c","45","for whose benefit ?","musicares foundation","musicares foundation","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","the hanoi ceramic mosaic mural was made to honor the occasion","dgpt-o","65","how was it originally spelled ?","dacca","dacca","c","95","what is another part he supplies ?","break-pads","it is break-pads","dgpt-o","25","when did the overthrow occur ?","1917,","it occured during world war i.","dgpt","41","who hosts it ?","liu zaishi","liu zaishi hosts it","dgpt:dgpt-o","47","what were they ?","puppies and kitties","they were puppies","dgpt","48","how long are area codes ?","from two to 5 digits","five digits long","c","10","who does she mention in her reply ?","jimmy","jimmy","c","d","e","e","e","e","c","e","c","c","e"
"32TZXEA1OLP1WRFQ9FQK3875S3K14B","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3NG53N1RLWO7I4JNWMWPA01YMNRP8O","A3T9WZOUQGE2UW","Submitted","Sat Nov 30 10:28:36 PST 2019","Sat Nov 30 10:31:07 PST 2019","Sat Dec 07 10:31:07 PST 2019","","","","151","0% (0/0)","0% (0/0)","0% (0/0)","7","who got the next item for him ?","the landlady","landlady","c","45","for whose benefit ?","musicares foundation","musicares foundation","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","the hanoi ceramic mosaic mural was made to honor the occasion","dgpt-o","65","how was it originally spelled ?","dacca","dacca","c","95","what is another part he supplies ?","break-pads","it is break-pads","dgpt-o","25","when did the overthrow occur ?","1917,","it occured during world war i.","dgpt","41","who hosts it ?","liu zaishi","liu zaishi hosts it","dgpt:dgpt-o","47","what were they ?","puppies and kitties","they were puppies","dgpt","48","how long are area codes ?","from two to 5 digits","five digits long","c","10","who does she mention in her reply ?","jimmy","jimmy","c","b","b","e","b","d","c","e","c","a","b"
"32TZXEA1OLP1WRFQ9FQK3875S3K14B","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3TK8OJTYM2Q5TGF04F7Z2EL6XMGPVJ","A2P887RDKZ27ZF","Submitted","Sat Nov 30 13:27:30 PST 2019","Sat Nov 30 13:57:55 PST 2019","Sat Dec 07 13:57:55 PST 2019","","","","1825","0% (0/0)","0% (0/0)","0% (0/0)","7","who got the next item for him ?","the landlady","landlady","c","45","for whose benefit ?","musicares foundation","musicares foundation","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","the hanoi ceramic mosaic mural was made to honor the occasion","dgpt-o","65","how was it originally spelled ?","dacca","dacca","c","95","what is another part he supplies ?","break-pads","it is break-pads","dgpt-o","25","when did the overthrow occur ?","1917,","it occured during world war i.","dgpt","41","who hosts it ?","liu zaishi","liu zaishi hosts it","dgpt:dgpt-o","47","what were they ?","puppies and kitties","they were puppies","dgpt","48","how long are area codes ?","from two to 5 digits","five digits long","c","10","who does she mention in her reply ?","jimmy","jimmy","c","b","b","e","b","e","e","e","e","b","b"
"32TZXEA1OLP1WRFQ9FQK3875S3K14B","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3XLBSAQ9Z5HXWUGA9Q2LNY7HL2O7Z0","A3O9WZNVQSQC1S","Submitted","Sat Nov 30 09:55:05 PST 2019","Sat Nov 30 09:55:49 PST 2019","Sat Dec 07 09:55:49 PST 2019","","","","44","100% (120/120)","100% (63/63)","100% (63/63)","7","who got the next item for him ?","the landlady","landlady","c","45","for whose benefit ?","musicares foundation","musicares foundation","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","the hanoi ceramic mosaic mural was made to honor the occasion","dgpt-o","65","how was it originally spelled ?","dacca","dacca","c","95","what is another part he supplies ?","break-pads","it is break-pads","dgpt-o","25","when did the overthrow occur ?","1917,","it occured during world war i.","dgpt","41","who hosts it ?","liu zaishi","liu zaishi hosts it","dgpt:dgpt-o","47","what were they ?","puppies and kitties","they were puppies","dgpt","48","how long are area codes ?","from two to 5 digits","five digits long","c","10","who does she mention in her reply ?","jimmy","jimmy","c","b","e","e","e","e","c","e","e","c","e"
"3WPCIUYH1ADF57AS49BNCIK6XZ3TDO","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3II4UPYCOKC4ZBGTD7MUWX592BEQDS","A3T9WZOUQGE2UW","Submitted","Sat Nov 30 10:55:03 PST 2019","Sat Nov 30 10:56:45 PST 2019","Sat Dec 07 10:56:45 PST 2019","","","","102","0% (0/0)","0% (0/0)","0% (0/0)","28","why did he make the trip ?","to deliver the diary .","to deliver the diary of his ancestor to the library company","c","29","what 'd they do so they were allowed to go ?","their chores","they do so they were allowed to go their chores","dgpt-o","42","what are they ?","an international news organization","they are an international news organization","dgpt-o","37","what does she feel made her a victim ?","race-conscious admission policies","race-conscious admission policies","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","hanoi ceramic mosaic mural was made to honor the occasion","dgpt","91","what held her attention on the meal ?","the toughness of the beefsteaks","beefsteaks , and the numbness of my hands","c","85","how old is the brave lady ?","30","it is 30","dgpt:dgpt-o","14","who came in with fred ?","the miners","the miners came in","dgpt-o","30","what does he think of her as ?","a sister","he thinks silly boy","dgpt","33","which grip did he develop ?",""" the overlapping grip ""","overlapping grip","c","d","d","e","b","e","a","d","e","c","b"
"3WPCIUYH1ADF57AS49BNCIK6XZ3TDO","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3NS0A6KXC5DGPNRB2T6FTBKAK6YGZ5","A2P887RDKZ27ZF","Submitted","Sat Nov 30 13:23:59 PST 2019","Sat Nov 30 13:30:55 PST 2019","Sat Dec 07 13:30:55 PST 2019","","","","416","0% (0/0)","0% (0/0)","0% (0/0)","28","why did he make the trip ?","to deliver the diary .","to deliver the diary of his ancestor to the library company","c","29","what 'd they do so they were allowed to go ?","their chores","they do so they were allowed to go their chores","dgpt-o","42","what are they ?","an international news organization","they are an international news organization","dgpt-o","37","what does she feel made her a victim ?","race-conscious admission policies","race-conscious admission policies","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","hanoi ceramic mosaic mural was made to honor the occasion","dgpt","91","what held her attention on the meal ?","the toughness of the beefsteaks","beefsteaks , and the numbness of my hands","c","85","how old is the brave lady ?","30","it is 30","dgpt:dgpt-o","14","who came in with fred ?","the miners","the miners came in","dgpt-o","30","what does he think of her as ?","a sister","he thinks silly boy","dgpt","33","which grip did he develop ?",""" the overlapping grip ""","overlapping grip","c","b","d","e","b","e","b","e","e","c","b"
"3WPCIUYH1ADF57AS49BNCIK6XZ3TDO","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3RKNTXVS3N3ZCZQJV0OF3TWYLGL4A8","A31CNXHGR49DJR","Submitted","Sat Nov 30 13:37:56 PST 2019","Sat Nov 30 13:41:08 PST 2019","Sat Dec 07 13:41:08 PST 2019","","","","192","100% (676/676)","100% (246/246)","100% (246/246)","28","why did he make the trip ?","to deliver the diary .","to deliver the diary of his ancestor to the library company","c","29","what 'd they do so they were allowed to go ?","their chores","they do so they were allowed to go their chores","dgpt-o","42","what are they ?","an international news organization","they are an international news organization","dgpt-o","37","what does she feel made her a victim ?","race-conscious admission policies","race-conscious admission policies","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","hanoi ceramic mosaic mural was made to honor the occasion","dgpt","91","what held her attention on the meal ?","the toughness of the beefsteaks","beefsteaks , and the numbness of my hands","c","85","how old is the brave lady ?","30","it is 30","dgpt:dgpt-o","14","who came in with fred ?","the miners","the miners came in","dgpt-o","30","what does he think of her as ?","a sister","he thinks silly boy","dgpt","33","which grip did he develop ?",""" the overlapping grip ""","overlapping grip","c","e","d","e","b","e","d","d","e","c","b"
"3WPCIUYH1ADF57AS49BNCIK6XZ3TDO","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3T111IHZ5FVS8MICE66SFRWO7BXR97","A399GYOD60WD7M","Submitted","Sat Nov 30 10:27:31 PST 2019","Sat Nov 30 10:33:42 PST 2019","Sat Dec 07 10:33:42 PST 2019","","","","371","100% (14/14)","100% (14/14)","100% (14/14)","28","why did he make the trip ?","to deliver the diary .","to deliver the diary of his ancestor to the library company","c","29","what 'd they do so they were allowed to go ?","their chores","they do so they were allowed to go their chores","dgpt-o","42","what are they ?","an international news organization","they are an international news organization","dgpt-o","37","what does she feel made her a victim ?","race-conscious admission policies","race-conscious admission policies","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","hanoi ceramic mosaic mural was made to honor the occasion","dgpt","91","what held her attention on the meal ?","the toughness of the beefsteaks","beefsteaks , and the numbness of my hands","c","85","how old is the brave lady ?","30","it is 30","dgpt:dgpt-o","14","who came in with fred ?","the miners","the miners came in","dgpt-o","30","what does he think of her as ?","a sister","he thinks silly boy","dgpt","33","which grip did he develop ?",""" the overlapping grip ""","overlapping grip","c","e","d","e","b","e","c","d","e","c","b"
"3WPCIUYH1ADF57AS49BNCIK6XZ3TDO","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Sat Nov 30 09:07:05 PST 2019","5","BatchId:3853513;OriginalHitTemplateId:928390909;","3600","604800","Sat Dec 07 09:07:05 PST 2019","","","3X66WABAJXNF4UKIHMB6PAFV5A9G3G","A3O9WZNVQSQC1S","Submitted","Sat Nov 30 10:03:38 PST 2019","Sat Nov 30 10:04:32 PST 2019","Sat Dec 07 10:04:32 PST 2019","","","","54","100% (120/120)","100% (63/63)","100% (63/63)","28","why did he make the trip ?","to deliver the diary .","to deliver the diary of his ancestor to the library company","c","29","what 'd they do so they were allowed to go ?","their chores","they do so they were allowed to go their chores","dgpt-o","42","what are they ?","an international news organization","they are an international news organization","dgpt-o","37","what does she feel made her a victim ?","race-conscious admission policies","race-conscious admission policies","c","78","what was made to honor the occasion ?","the hanoi ceramic mosaic mural","hanoi ceramic mosaic mural was made to honor the occasion","dgpt","91","what held her attention on the meal ?","the toughness of the beefsteaks","beefsteaks , and the numbness of my hands","c","85","how old is the brave lady ?","30","it is 30","dgpt:dgpt-o","14","who came in with fred ?","the miners","the miners came in","dgpt-o","30","what does he think of her as ?","a sister","he thinks silly boy","dgpt","33","which grip did he develop ?",""" the overlapping grip ""","overlapping grip","c","d","d","e","e","e","e","d","e","c","e"
